#domain,ioc,uri_path,ip
file2.amelicen.com,Possible Cobalt Strike C2 Domain,/owa/oBdoLTRDQTuAO2AgO8Vg1,216.238.121.119
file3.amelicen.com,Possible Cobalt Strike C2 Domain,/owa/Is9Yu3I8Ed8lKiQc-ZxDfBXW7Mhu3N0wx,216.238.121.119
fingerswinger.net,Possible Cobalt Strike C2 Domain,/enable/v6.01/BWL8F05AIOUC,5.178.1.17
firebierd.store,Possible Cobalt Strike C2 Fronted Domain,/jquery-3.3.1.min.js,92.118.170.81
firebird.store,Possible Cobalt Strike C2 Fronting Domain,/jquery-3.3.1.min.js,92.118.170.81
fitch.azureedge.net,Possible Cobalt Strike C2 Fronting Domain,/divide/mail/SUVVJRQO8QRC,191.235.113.58
fitch.azureedge.net,Possible Cobalt Strike C2 Fronting Domain,/divide/mail/SUVVJRQO8QRC,38.180.79.175
fnfsupport.com,Possible Cobalt Strike C2 Domain,/safebrowsing/H9KxI/iH3yIiEwQgBzCf6abCSTsxazs6,172.173.174.107
fnfsupport.com,Possible Cobalt Strike C2 Fronted Domain,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books,172.190.29.235
fp8arcng0e505.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/apis/x,175.178.78.246
frontendtest.nfcos.net.cn,Possible Cobalt Strike C2 Fronted Domain,/gateway/api/user,47.98.134.252
future.dingtalk.com,Possible Cobalt Strike C2 Fronted Domain,/jquery-3.3.1.min.js,47.92.146.245
g2syr6cins.xyz,Possible Cobalt Strike C2 Domain,/config,151.236.22.156
g80z6zwx-443.inc1.devtunnels.ms,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,101.35.247.212
gem.ae,Possible Cobalt Strike C2 Domain,/dpixel,87.120.115.104
gf.com.cn,Possible Cobalt Strike C2 Fronting Domain,/jquerys-6.3.5.max.js,47.116.213.201
git.cysdetred-humanresources.com,Possible Cobalt Strike C2 Domain,/services/data/v36.0/sobjects/account/describe,3.121.57.1
git.cysdetred-services.com,Possible Cobalt Strike C2 Domain,/services/data/v36.0/sobjects/account/describe,18.153.189.149
globalharrell.com,Possible Cobalt Strike C2 Domain,/owa/lliiaxXpB5s7zGHH20AoMH,170.130.165.23
googee.top,Possible Cobalt Strike C2 Domain,/ga.js,192.3.120.119
google.jailless.im,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,165.227.179.98
google.route-api.com,Possible Cobalt Strike C2 Domain,/g.pixel,3.133.128.158
haihai.jktnpy.click,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,38.14.255.134
halsoft.site,Possible Cobalt Strike C2 Fronted Domain,/owa/,156.67.105.193
help.ltfgdl.cn,Possible Cobalt Strike C2 Domain,/mg.css,120.27.215.186
help.ltfgdl.cn,Possible Cobalt Strike C2 Domain,/mg.css,121.43.62.51
helpdesk.fnfsupport.com,Possible Cobalt Strike C2 Domain,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books,172.190.29.235
helpdesk.fnfsupport.com,Possible Cobalt Strike C2 Fronting Domain,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books,172.190.29.235
helpwithcart.com,Possible Cobalt Strike C2 Fronted Domain,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books,103.99.133.77
hi1.standoffmefull.publicvm.com,Possible Cobalt Strike C2 Domain,/cm,213.171.26.52
highway.artefakt.uk,Possible Cobalt Strike C2 Domain,/safebrowsing/webpack/component/page-data.json,82.67.60.21
home.ad-tracker.org,Possible Cobalt Strike C2 Fronted Domain,/preload,4.149.228.118
home.analytics-response.info,Possible Cobalt Strike C2 Fronted Domain,/preload,4.149.228.118
home.doubleclickad.net,Possible Cobalt Strike C2 Fronted Domain,/preload,4.149.228.118
home.edge-akadns.net,Possible Cobalt Strike C2 Fronted Domain,/preload,4.149.228.118
home.edge-akamai.net,Possible Cobalt Strike C2 Fronted Domain,/preload,4.149.228.118
home.loadbalance-akadns.net,Possible Cobalt Strike C2 Fronted Domain,/preload,4.149.228.118
home.loadbalance-akamai.net,Possible Cobalt Strike C2 Fronted Domain,/preload,4.149.228.118
http888.com,Possible Cobalt Strike C2 Domain,/include/template/isx.php,64.23.169.24
hvdhggju743c6zfcwslj35c6ri0awnho.lambda-url.eu-west-2.on.aws,Possible Cobalt Strike C2 Domain,/license/eula,18.135.98.110
i.rebs.ml,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,207.148.98.153
jhg.australiasoutheast.cloudapp.azure.com,Possible Cobalt Strike C2 Domain,/__utm.gif,20.213.217.192
jpa1.zync.us.kg,Possible Cobalt Strike C2 Domain,/load,18.183.60.128
js.msedgeupdate.com,Possible Cobalt Strike C2 Domain,/push,8.223.20.63
js.msedgeupdate.com,Possible Cobalt Strike C2 Domain,/push,8.223.29.254
js.sfqj321.buzz,Possible Cobalt Strike C2 Domain,/apiv1/baga/going/js/jquery-3.3.1.min.js,144.34.161.75
jscriptstore.xyz,Possible Cobalt Strike C2 Fronted Domain,/jquery-3.3.1.min.js,111.119.236.158
jump.0x1.ink,Possible Cobalt Strike C2 Domain,/collection-box/2.1.2/collection-box.js,175.42.125.14
jump.0x1.ink,Possible Cobalt Strike C2 Fronted Domain,/collection-box/2.1.2/collection-box.js,175.42.124.200
jump.0x1.ink,Possible Cobalt Strike C2 Fronted Domain,/sharewx/1.2.1/sharewx.js,175.42.125.14
jux2xu.xyz,Possible Cobalt Strike C2 Domain,/microsoftupdate/v6/wsus/clientwebservice.asmx,15.206.66.46
jux2xu.xyz,Possible Cobalt Strike C2 Domain,/microsoftupdate/v6/wsus/reporting.asmx,13.127.114.160
kayak.biosciences.app,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,34.57.148.50
kiwi1.netspi-bas.com,Possible Cobalt Strike C2 Fronted Domain,/c/msdownload/update/others/2021/10/KVWuZ-B-J1QQGFYWebA47wLFn,3.9.189.194
kzhjcax2.yt.lcycdn.xyz,Possible Cobalt Strike C2 Fronted Domain,/en_US/all.js,81.70.49.19
lanovo.xyz,Possible Cobalt Strike C2 Domain,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books,43.143.206.225
ldjcbzeispu.azureedge.net,Possible Cobalt Strike C2 Domain,/pack.asp,64.225.90.215
ldjcbzeispu.azureedge.net,Possible Cobalt Strike C2 Domain,/pack.asp,64.23.245.177
ledengy.com,Possible Cobalt Strike C2 Fronted Domain,/admin.js,107.20.54.50
lexapp.Iextar.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,18.180.61.72
lexapp.Iextar.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,35.79.20.13
light.lookedubook.top,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,141.164.48.154
limb.fortiddns.com,Possible Cobalt Strike C2 Domain,/fwlink,96.73.26.29
liolio.cn,Possible Cobalt Strike C2 Domain,/__utm.gif,47.120.60.201
llama-avc3c6breufra7ds.a01.azurefd.net,Possible Cobalt Strike C2 Domain,/fwlink,20.26.113.152
logc.ptsecurity.org,Possible Cobalt Strike C2 Domain,/pixel.gif,176.108.249.223
login.localtechplus.com,Possible Cobalt Strike C2 Domain,/static/2126.f2lv21.chunk.js,147.45.47.88
lolo.nbch1na.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,124.222.91.4
looklook13.fucklgf.sbs,Possible Cobalt Strike C2 Domain,/dot.gif,47.251.70.97
ls.ain360.net,Possible Cobalt Strike C2 Domain,/activity,18.163.238.67
m.bestseller.com.cn,Possible Cobalt Strike C2 Fronted Domain,/gateway/api/user,47.98.134.252
m.only.cn,Possible Cobalt Strike C2 Fronted Domain,/gateway/api/user,47.98.134.252
magnus.one-myshareponitonline.com,Possible Cobalt Strike C2 Domain,/cache/T1BECJADV/users/counts,3.86.86.126
mail.cnh1usi12djisa.online,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,47.92.146.245
mail.exat-uz.com,Possible Cobalt Strike C2 Domain,/images/branding/googlelogo/1x/googlelogo_color_150x54Dp.png,86.106.102.107
manage.flash-oss.info,Possible Cobalt Strike C2 Domain,/api/3,47.243.26.247
mcirosoft.xyz,Possible Cobalt Strike C2 Fronted Domain,/image/,148.135.77.103
me.xiaojukeji.com,Possible Cobalt Strike C2 Fronting Domain,/static/js/jquery-3.fca2a8c137.10.1.slim.min.js,1.12.227.144
meizu.info,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,193.42.63.158
menupages.com,Possible Cobalt Strike C2 Fronted Domain,/css3/index2.shtml,3.86.25.166
mice.jvsov.top,Possible Cobalt Strike C2 Domain,/g.pixel,103.194.107.116
misa.lookedubook.top,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,141.164.48.154
ms.quens.top,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,45.128.146.227
mscrl1.azureedge.net,Possible Cobalt Strike C2 Fronting Domain,/services/data/v36.0/sobjects/account/describe,35.192.70.193
msntp.windowstimezone.com,Possible Cobalt Strike C2 Domain,/search,199.85.209.13
mypics.readforhumanity.org,Possible Cobalt Strike C2 Domain,/cm,44.193.19.108
n1.johnchen88.com,Possible Cobalt Strike C2 Domain,/ptj,43.139.189.54
net.ipv6ipts.com,Possible Cobalt Strike C2 Fronting Domain,/jquery-3.3.1.min.js,34.238.38.19
newcarssolutions.com,Possible Cobalt Strike C2 Domain,/owa/W6mcRF6MLGOZ6AyS7neG0SECnN,45.155.250.85
newlcs.zhidao.baidu.com.cn,Possible Cobalt Strike C2 Fronting Domain,/compute/cd/K7BA6V385V,49.232.90.121
newstime.newsstreetime.online,Possible Cobalt Strike C2 Domain,/updates.rss,167.71.207.129
newstime.newsstreetime.online,Possible Cobalt Strike C2 Domain,/wp-content/uploads/2021/05/_bird.gif,167.71.207.129
ng.623866.xyz,Possible Cobalt Strike C2 Domain,/pixel,175.24.234.176
nnn.usiglobal.com.tw,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,13.112.86.224
nns.micrsoft-update.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,35.77.10.21
ns-10301030.googleclouds.net,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,78.141.244.214
ns.checkavail.space,Possible Cobalt Strike C2 Domain,/maps/overlaybfpr,191.101.44.35
ns.commonresources.icu,Possible Cobalt Strike C2 Domain,/static/style/js/jquery_3.3.1.min.js,83.229.126.130
ns.dailyview.shop,Possible Cobalt Strike C2 Domain,/_next/static/chunks/70a2f8f6-71f558c275e3e015.js,111.230.62.182
ns.deadsec.cn,Possible Cobalt Strike C2 Domain,/activity,149.88.88.43
ns.jumpservers.net,Possible Cobalt Strike C2 Domain,/ca,16.162.137.167
ns.micorsoft.co,Possible Cobalt Strike C2 Fronted Domain,/wp08/wp-includes/dtcla.php,8.210.123.189
ns1.163microsoft.com,Possible Cobalt Strike C2 Domain,/_/scs/mail-static/_/js/,101.36.111.47
ns1.163microsoft.com,Possible Cobalt Strike C2 Domain,/_/scs/mail-static/_/js/,152.32.135.165
ns1.2-dns.com,Possible Cobalt Strike C2 Domain,/d_config,54.224.145.120
ns1.MAOMAO1123.SKIN,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,149.104.29.128
ns1.akawowfast.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,139.180.189.95
ns1.aliyuncsdns.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,156.255.3.247
ns1.asdasds.top,Possible Cobalt Strike C2 Domain,/match,38.6.189.85
ns1.c6bank.cloud,Possible Cobalt Strike C2 Domain,/services/data/v36.0/sobjects/account/describe,35.192.70.193
ns1.cc0820.asia,Possible Cobalt Strike C2 Domain,/visit.js,47.237.118.17
ns1.centos-yum.xyz,Possible Cobalt Strike C2 Fronted Domain,/jquery-3.5.1.slim.min.js,167.179.84.218
ns1.chatgpt-mini.site,Possible Cobalt Strike C2 Domain,/common.css,45.153.127.167
ns1.cioudfiear.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,18.222.126.236
ns1.cmbchina.top,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,8.219.78.159
ns1.connectivitytests.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,171.244.143.184
ns1.crmloans.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,54.168.87.242
ns1.cybird-etc.top,Possible Cobalt Strike C2 Domain,/IE9CompatViewList.xml,114.55.91.166
ns1.dingtaIk.tk,Possible Cobalt Strike C2 Fronted Domain,/jquery-3.3.1.min.js,47.94.43.210
ns1.dursomo.com,Possible Cobalt Strike C2 Domain,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books,98.83.165.75
ns1.dykhg.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,165.154.105.102
ns1.elouled.com,Possible Cobalt Strike C2 Domain,/functionalStatus/dQ2ZPQXqheAjyNHljYBmkDlsHLW42,50.16.200.52
ns1.enderman.top,Possible Cobalt Strike C2 Domain,/load,112.126.94.134
ns1.exat-uz.com,Possible Cobalt Strike C2 Domain,/images/branding/googlelogo/1x/googlelogo_color_150x54Dp.png,86.106.102.107
ns1.falsh.cc,Possible Cobalt Strike C2 Domain,/match,110.41.2.207
ns1.ftuhk.com,Possible Cobalt Strike C2 Domain,/developer-server/online/_next/static/png,47.76.112.141
ns1.fuckworldxxx.shop,Possible Cobalt Strike C2 Domain,/Test/protect/JZJ8DALCUB,123.207.51.53
ns1.fuckworldxxx.shop,Possible Cobalt Strike C2 Domain,/__utm.gif,43.139.50.42
ns1.glthub.icu,Possible Cobalt Strike C2 Domain,/__utm.gif,139.180.141.50
ns1.gonamph.com,Possible Cobalt Strike C2 Domain,/functionalStatus/SJIv1XK0o3BRMBCcIDn3,54.156.183.83
ns1.googleapimaps.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,206.237.16.117
ns1.googleapiss.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,202.144.192.25
ns1.goooglegroup.com,Possible Cobalt Strike C2 Domain,/ptj,23.94.169.124
ns1.grpsdelay.xyz,Possible Cobalt Strike C2 Domain,/load,47.92.140.25
ns1.hkappdev.com,Possible Cobalt Strike C2 Domain,/__utm.gif,45.32.114.118
ns1.hostwps.cn,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,107.173.250.253
ns1.ig-pay.com,Possible Cobalt Strike C2 Domain,/api/v1,18.167.125.209
ns1.ipv6ipts.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,34.238.38.19
ns1.jquery.cn.com,Possible Cobalt Strike C2 Domain,/link,43.154.208.36
ns1.kengolimit.com,Possible Cobalt Strike C2 Domain,/lv,146.70.145.181
ns1.kil-microsoftcom.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,104.155.235.222
ns1.killgod.icu,Possible Cobalt Strike C2 Domain,/en_US/all.js,93.113.25.230
ns1.kqilife.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,35.79.20.7
ns1.leorams.com,Possible Cobalt Strike C2 Domain,/profile.html,18.204.152.207
ns1.localatime.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,107.174.147.15
ns1.longk.icu,Possible Cobalt Strike C2 Domain,/match,124.222.218.136
ns1.lookwhat.me,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,165.22.243.144
ns1.meidu.icu,Possible Cobalt Strike C2 Domain,/dpixel,43.130.237.21
ns1.micros0ft.com,Possible Cobalt Strike C2 Domain,/updates,39.99.232.248
ns1.microsolfts.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,43.245.199.164
ns1.nonalom.com,Possible Cobalt Strike C2 Domain,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books,52.6.159.6
ns1.piacoly.com,Possible Cobalt Strike C2 Domain,/functionalStatus/4Nu6sWBHCk1TdRy2QfWk6lCDqCHm2MNTc,54.196.15.38
ns1.piclaid.com,Possible Cobalt Strike C2 Domain,/functionalStatus/4EcYQazh4LHX-yB5KiEocXu2nK4Zm,44.220.229.8
ns1.pinp0intfund.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,124.222.91.4
ns1.python.dog,Possible Cobalt Strike C2 Domain,/quint/1.9.0/qunit.js,23.224.146.124
ns1.sangfor.sbs,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,193.149.180.139
ns1.scdcsh.cn,Possible Cobalt Strike C2 Domain,/pixel.gif,101.34.79.85
ns1.sdkhsdfsdl54dsd.cfd,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,43.245.198.185
ns1.sentinelonebit.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,64.7.199.12
ns1.sex666vr.com,Possible Cobalt Strike C2 Domain,/heatmaps/fleshlights/6407/2467/4437aa96434ade021bef08371cf2ea22,34.27.142.139
ns1.sex666vr.com,Possible Cobalt Strike C2 Domain,/heatmaps/fleshlights/6407/2467/4437aa96434ade021bef08371cf2ea22,34.55.187.149
ns1.ssologincaixagov.com,Possible Cobalt Strike C2 Domain,/ptj,92.255.85.78
ns1.stockadv.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,54.168.87.242
ns1.sxylao1.asia,Possible Cobalt Strike C2 Domain,/owa/,89.117.152.90
ns1.system32update.info,Possible Cobalt Strike C2 Domain,/static/js/bootstrap-3.3.1.js,47.108.49.65
ns1.thegibson.co.za,Possible Cobalt Strike C2 Domain,/j.ad,46.101.25.30
ns1.translategoos.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,207.148.68.118
ns1.vip8025.mom,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,154.64.231.214
ns1.weepstakes.com,Possible Cobalt Strike C2 Domain,/images/branding/googlelogo/1x/googlelogo_color_150x54Dp.png,185.32.126.51
ns1.wpk1.club,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,117.18.7.37
ns1.yukklzwo.vip,Possible Cobalt Strike C2 Domain,/cm,141.98.11.47
ns2.163microsoft.com,Possible Cobalt Strike C2 Domain,/_/scs/mail-static/_/js/,101.36.111.47
ns2.163microsoft.com,Possible Cobalt Strike C2 Domain,/_/scs/mail-static/_/js/,152.32.135.165
ns2.2-dns.com,Possible Cobalt Strike C2 Domain,/d_config,54.224.145.120
ns2.MAOMAO1123.SKIN,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,149.104.29.128
ns2.akawowfast.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,139.180.189.95
ns2.aliyuncsdns.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,156.255.3.247
ns2.asdasds.top,Possible Cobalt Strike C2 Domain,/cm,38.6.189.85
ns2.c6bank.cloud,Possible Cobalt Strike C2 Domain,/services/data/v36.0/sobjects/account/describe,35.192.70.193
ns2.cc0820.asia,Possible Cobalt Strike C2 Domain,/visit.js,47.237.118.17
ns2.centos-yum.xyz,Possible Cobalt Strike C2 Fronted Domain,/jquery-3.5.1.slim.min.js,167.179.84.218
ns2.cmbchina.top,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,8.219.78.159
ns2.connectivitytests.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,171.244.143.184
ns2.crmloans.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,54.168.87.242
ns2.dingtaIk.tk,Possible Cobalt Strike C2 Fronted Domain,/jquery-3.3.1.min.js,47.94.43.210
ns2.dykhg.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,165.154.105.102
ns2.enderman.top,Possible Cobalt Strike C2 Domain,/fwlink,112.126.94.134
ns2.ftuhk.com,Possible Cobalt Strike C2 Domain,/developer-server/online/_next/static/css,47.76.112.141
ns2.fuckworldxxx.shop,Possible Cobalt Strike C2 Domain,/Test/protect/JZJ8DALCUB,123.207.51.53
ns2.fuckworldxxx.shop,Possible Cobalt Strike C2 Domain,/visit.js,43.139.50.42
ns2.glthub.icu,Possible Cobalt Strike C2 Domain,/__utm.gif,139.180.141.50
ns2.googleapimaps.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,206.237.16.117
ns2.googleapiss.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,202.144.192.25
ns2.goooglegroup.com,Possible Cobalt Strike C2 Domain,/load,23.94.169.124
ns2.hkappdev.com,Possible Cobalt Strike C2 Domain,/__utm.gif,45.32.114.118
ns2.hostwps.cn,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,107.173.250.253
ns2.ig-pay.com,Possible Cobalt Strike C2 Domain,/api/v1,18.167.125.209
ns2.kengolimit.com,Possible Cobalt Strike C2 Domain,/lv,146.70.145.181
ns2.killgod.icu,Possible Cobalt Strike C2 Domain,/pixel.gif,93.113.25.230
ns2.localatime.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,107.174.147.15
ns2.longk.icu,Possible Cobalt Strike C2 Domain,/ca,124.222.218.136
ns2.meidu.icu,Possible Cobalt Strike C2 Domain,/cx,43.130.237.21
ns2.python.dog,Possible Cobalt Strike C2 Domain,/quint/1.9.0/qunit.js,23.224.146.124
ns2.sangfor.sbs,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,193.149.180.139
ns2.sdkhsdfsdl54dsd.cfd,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,43.245.198.185
ns2.sentinelonebit.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,64.7.199.12
ns2.sex666vr.com,Possible Cobalt Strike C2 Domain,/heatmaps/fleshlights/6407/2467/4437aa96434ade021bef08371cf2ea22,34.27.142.139
ns2.sex666vr.com,Possible Cobalt Strike C2 Domain,/heatmaps/fleshlights/6407/2467/4437aa96434ade021bef08371cf2ea22,34.55.187.149
ns2.ssologincaixagov.com,Possible Cobalt Strike C2 Domain,/ptj,92.255.85.78
ns2.stockadv.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,54.168.87.242
ns2.sxylao1.asia,Possible Cobalt Strike C2 Domain,/owa/,89.117.152.90
ns2.system32update.info,Possible Cobalt Strike C2 Domain,/static/js/bootstrap-3.3.1.js,47.108.49.65
ns2.translategoos.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,207.148.68.118
ns2.vip8025.mom,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,154.64.231.214
ns2.wpk1.club,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,117.18.7.37
ns2.yukklzwo.vip,Possible Cobalt Strike C2 Domain,/j.ad,141.98.11.47
ns3.2-dns.com,Possible Cobalt Strike C2 Domain,/d_config,54.224.145.120
ns3.akawowfast.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,139.180.189.95
ns3.fuckworldxxx.shop,Possible Cobalt Strike C2 Domain,/Test/protect/JZJ8DALCUB,123.207.51.53
ns3.fuckworldxxx.shop,Possible Cobalt Strike C2 Domain,/visit.js,43.139.50.42
ns3.ig-pay.com,Possible Cobalt Strike C2 Domain,/api/v1,18.167.125.209
ns3.kengolimit.com,Possible Cobalt Strike C2 Domain,/dhl,146.70.145.181
ns3.killgod.icu,Possible Cobalt Strike C2 Domain,/en_US/all.js,93.113.25.230
ns3.kqilife.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,35.79.21.207
ns3.translategoos.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,207.148.68.118
ns3.wpk1.club,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,117.18.7.37
ns4.toptencent.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,122.51.255.185
ns5.f0rget.link,Possible Cobalt Strike C2 Domain,/updates,8.130.18.124
nt1.227api.com,Possible Cobalt Strike C2 Domain,/cx,154.92.16.150
nt1.227api.com,Possible Cobalt Strike C2 Domain,/pixel.gif,154.92.16.150
nt2.227api.com,Possible Cobalt Strike C2 Domain,/dot.gif,154.92.16.150
nt2.227api.com,Possible Cobalt Strike C2 Domain,/updates.rss,154.92.16.150
nt3.227api.com,Possible Cobalt Strike C2 Domain,/ca,154.92.16.150
nt3.227api.com,Possible Cobalt Strike C2 Domain,/push,154.92.16.150
nxsafe8888.icu,Possible Cobalt Strike C2 Domain,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books,45.77.253.83
oapi-kunlun-lr-lf.bytedance.com,Possible Cobalt Strike C2 Fronted Domain,/static/superman/js/components/sensorsdata.min.js,47.92.26.188
occ.microsoft.com,Possible Cobalt Strike C2 Fronting Domain,/wp08/wp-includes/dtcla.php,8.210.123.189
oixrv2gn.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,139.180.132.145
one.cloudfleras.com,Possible Cobalt Strike C2 Domain,/msdownload/update/v3/static/trustedr/en/authrootstl.cab,104.200.67.121
onecarwashinc.com,Possible Cobalt Strike C2 Domain,/owa/t7KgDHmj70DbRXYWYeN8GyNfk99BFNy,170.130.55.94
online.idc.zone,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,43.135.99.3
online.mcbamkrus.ru,Possible Cobalt Strike C2 Domain,/owa/,167.71.60.109
onlineproxydata.com,Possible Cobalt Strike C2 Fronted Domain,/bm.js,185.193.126.192
ossima.microsoft.com,Possible Cobalt Strike C2 Fronting Domain,/static/superman/js/components/sensorsdata.min.js,47.92.26.188
p0c.xyz,Possible Cobalt Strike C2 Domain,/__utm.gif,64.226.98.234
page.dingtalk.com,Possible Cobalt Strike C2 Fronted Domain,/jquery-3.3.1.min.js,47.92.146.245
partnership.lol,Possible Cobalt Strike C2 Fronting Domain,/html,198.12.127.223
patches.siemens-updates.com,Possible Cobalt Strike C2 Domain,/c/msdownload/,188.245.191.20
piclaid.com,Possible Cobalt Strike C2 Domain,/functionalStatus/4EcYQazh4LHX-yB5KiEocXu2nK4Zm,44.220.229.8
portal.edge-akadns.net,Possible Cobalt Strike C2 Fronted Domain,/preload,52.250.30.171
portal.edge-akamai.net,Possible Cobalt Strike C2 Fronted Domain,/preload,52.250.30.171
portal.idnslookup.net,Possible Cobalt Strike C2 Fronted Domain,/preload,52.250.30.171
portal.loadbalance-akadns.net,Possible Cobalt Strike C2 Fronted Domain,/preload,52.250.30.171
portal.loadbalance-akamai.net,Possible Cobalt Strike C2 Fronted Domain,/preload,52.250.30.171
portal.msexplorer.net,Possible Cobalt Strike C2 Fronted Domain,/preload,52.250.30.171
portal.trafficmannager.net,Possible Cobalt Strike C2 Fronted Domain,/preload,52.250.30.171
prime.com,Possible Cobalt Strike C2 Fronting Domain,/bm.js,185.193.126.192
primo.freshhema.com,Possible Cobalt Strike C2 Fronting Domain,/jquery-3.3.1.min.js,47.94.43.210
public.open-dns.uk,Possible Cobalt Strike C2 Domain,/pixel.gif,74.235.246.236
pull.m1cr0s0ft.xyz,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,45.128.146.227
pull.quens.top,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,45.128.146.227
qianxiannb.click,Possible Cobalt Strike C2 Domain,/s/58462514417,103.234.72.222
qq.qqweixinzhuce.top,Possible Cobalt Strike C2 Domain,/include/template/isx.php,101.36.117.41
quad9.route-api.com,Possible Cobalt Strike C2 Domain,/g.pixel,3.133.128.158
query.freeresolver.online,Possible Cobalt Strike C2 Domain,/portes-ouvertes/fiche/7362,89.38.131.17
queryinterfacewfpprogram.org,Possible Cobalt Strike C2 Domain,/en_US/all.js,172.86.66.151
